aeroporto_partenza,mese,numero_ritardi_basso,dep_avg_basso,arr_avg_basso,numero_ritardi_medio,dep_avg_medio,arr_avg_medio,numero_ritardo_alto,dep_avg_alto,arr_avg_alto,cause_maggiori
CMH,6,2887,-2.53,-8.73,406,30.66,24.54,247,145.87,142.66,"['Carrier (328 voli)', 'NAS (326 voli)', 'Late Aircraft (322 voli)']"
CMH,7,2831,-3.17,-7.98,484,31.4,27.72,348,152.86,150.53,"['Carrier (501 voli)', 'NAS (446 voli)', 'Late Aircraft (436 voli)']"
CMH,8,2917,-3.1,-8.6,407,31.28,27.44,265,163.9,162.49,"['NAS (402 voli)', 'Late Aircraft (354 voli)', 'Carrier (338 voli)']"
CMH,9,3056,-4.05,-8.59,265,30.42,25.59,134,164.64,161.36,"['NAS (250 voli)', 'Late Aircraft (200 voli)', 'Carrier (184 voli)']"
CMH,10,3307,-4.17,-10.7,268,29.53,20.66,97,164.44,156.95,"['NAS (174 voli)', 'Carrier (172 voli)', 'Late Aircraft (162 voli)']"
CMH,11,3073,-3.78,-10.51,271,29.89,22.61,134,126.02,124.62,"['NAS (261 voli)', 'Carrier (211 voli)', 'Late Aircraft (163 voli)']"
CMH,12,2756,-1.89,-9.23,474,31.13,24.31,184,152.87,147.83,"['Carrier (341 voli)', 'NAS (332 voli)', 'Late Aircraft (294 voli)']"
CMI,1,70,-3.59,-8.73,17,30.29,28.88,12,179.08,173.58,"['Weather (27 voli)', 'Late Aircraft (13 voli)', 'NAS (11 voli)']"
CMI,2,96,-4.32,-11.39,11,35.55,34.0,2,141.0,139.5,"['Late Aircraft (6 voli)', 'NAS (6 voli)', 'Carrier (4 voli)']"
CMI,3,97,-3.66,-11.23,12,30.0,34.25,10,264.8,250.0,"['Late Aircraft (11 voli)', 'NAS (11 voli)', 'Carrier (9 voli)']"
CMI,4,97,-3.38,-9.48,12,29.58,18.58,8,314.38,316.25,"['Carrier (13 voli)', 'NAS (12 voli)', 'Late Aircraft (9 voli)']"
CMI,5,81,-3.7,-5.78,19,32.89,28.58,21,171.38,176.24,"['NAS (25 voli)', 'Late Aircraft (23 voli)', 'Carrier (17 voli)']"
CMI,6,81,-3.68,-13.11,15,31.67,28.6,14,200.07,191.21,"['Late Aircraft (17 voli)', 'Carrier (12 voli)', 'NAS (11 voli)']"
CMI,7,93,-4.6,-11.1,21,34.81,33.24,6,126.5,124.2,"['Late Aircraft (15 voli)', 'Carrier (13 voli)', 'NAS (9 voli)']"
CMI,8,102,-4.0,-13.47,13,28.85,17.69,9,123.22,114.89,"['Late Aircraft (13 voli)', 'Carrier (7 voli)', 'NAS (3 voli)']"
CMI,9,86,-3.57,-6.43,8,32.0,17.38,13,229.15,223.62,"['NAS (15 voli)', 'Late Aircraft (11 voli)', 'Carrier (8 voli)']"
CMI,10,105,-4.9,-14.7,5,33.2,31.8,1,244.0,254.0,"['Carrier (5 voli)', 'NAS (5 voli)', 'Late Aircraft (2 voli)']"
CMI,11,70,-4.8,-14.51,6,34.67,28.33,4,194.25,205.5,"['NAS (7 voli)', 'Carrier (5 voli)', 'Late Aircraft (5 voli)']"
CMI,12,68,-3.28,-8.4,10,42.7,33.0,7,143.29,133.57,"['Carrier (11 voli)', 'NAS (10 voli)', 'Late Aircraft (7 voli)']"
CMX,1,31,-5.48,-6.94,2,24.5,33.0,9,112.78,97.22,"['Weather (15 voli)', 'Carrier (6 voli)', 'Late Aircraft (5 voli)']"
CMX,2,42,-8.67,-10.74,3,42.0,29.67,3,82.0,79.33,"['Carrier (7 voli)', 'NAS (3 voli)', 'Weather (3 voli)']"
CMX,3,48,-8.08,-12.17,5,38.4,28.6,4,254.75,247.0,"['Carrier (5 voli)', 'NAS (5 voli)', 'Late Aircraft (3 voli)']"
CMX,4,40,-9.0,-11.6,5,40.8,29.6,12,111.08,104.08,"['Late Aircraft (7 voli)', 'Weather (7 voli)', 'Carrier (5 voli)']"
CMX,5,36,-6.47,-8.14,11,30.0,26.4,11,221.64,217.91,"['Late Aircraft (10 voli)', 'Carrier (9 voli)', 'NAS (7 voli)']"
CMX,6,48,-7.69,-10.15,5,44.8,33.4,6,121.5,121.5,"['Late Aircraft (6 voli)', 'Carrier (5 voli)', 'NAS (4 voli)']"
CMX,7,54,-8.13,-6.09,2,56.0,45.5,6,177.67,178.17,"['Carrier (5 voli)', 'Late Aircraft (2 voli)', 'NAS (2 voli)']"
CMX,8,38,-7.16,-6.16,13,38.46,35.62,11,98.91,98.09,"['Carrier (12 voli)', 'NAS (11 voli)', 'Late Aircraft (8 voli)']"
CMX,9,44,-7.3,-3.95,12,30.83,30.08,4,188.0,176.5,"['Carrier (11 voli)', 'Late Aircraft (8 voli)', 'NAS (3 voli)']"
CMX,10,53,-6.11,-1.45,7,35.29,28.71,2,156.0,141.0,"['Carrier (9 voli)', 'Late Aircraft (6 voli)', 'NAS (4 voli)']"
CMX,11,42,-8.62,-8.86,6,34.0,37.0,7,353.43,348.14,"['Carrier (7 voli)', 'NAS (6 voli)', 'Weather (5 voli)']"
CMX,12,35,-5.09,6.14,9,35.22,38.22,10,217.5,209.5,"['NAS (12 voli)', 'Weather (12 voli)', 'Carrier (11 voli)']"
CNY,1,25,-10.44,-13.84,1,47.0,35.0,2,161.5,145.5,"['Weather (2 voli)', 'Late Aircraft (2 voli)', 'Carrier (1 voli)']"
COD,5,20,-2.5,-6.05,5,30.4,23.2,3,98.0,93.67,"['NAS (5 voli)', 'Late Aircraft (3 voli)', 'Weather (2 voli)']"
COD,6,67,-4.31,-6.79,15,33.07,36.14,11,156.73,147.82,"['Carrier (19 voli)', 'NAS (12 voli)', 'Late Aircraft (8 voli)']"
COD,7,89,-4.96,-13.67,16,31.94,23.31,12,188.42,182.83,"['Late Aircraft (10 voli)', 'Carrier (9 voli)', 'NAS (7 voli)']"
COD,8,75,-5.27,-9.59,17,28.94,22.94,18,162.56,158.22,"['NAS (18 voli)', 'Carrier (14 voli)', 'Late Aircraft (8 voli)']"
COD,9,55,-3.6,-13.16,16,31.63,23.0,10,171.9,160.1,"['Carrier (12 voli)', 'NAS (5 voli)', 'Late Aircraft (5 voli)']"
COD,10,49,-3.76,-13.88,7,32.43,30.0,1,83.0,91.0,"['Carrier (4 voli)', 'NAS (4 voli)', 'Weather (2 voli)']"
COD,11,41,-5.17,-10.78,4,41.5,29.25,8,167.63,168.13,"['Carrier (9 voli)', 'NAS (8 voli)', 'Weather (6 voli)']"
COD,12,47,-6.21,-14.49,4,25.5,11.5,1,96.0,78.0,"['Carrier (5 voli)', 'NAS (2 voli)', 'Late Aircraft (1 voli)']"
COS,1,759,-3.29,-6.08,106,31.06,24.68,64,182.33,170.98,"['NAS (97 voli)', 'Carrier (82 voli)', 'Late Aircraft (82 voli)']"
COS,2,691,-3.38,-7.78,76,35.88,35.72,48,187.56,191.04,"['NAS (99 voli)', 'Late Aircraft (70 voli)', 'Carrier (56 voli)']"
COS,3,783,-3.2,-7.67,96,30.57,30.77,46,124.0,120.82,"['NAS (103 voli)', 'Late Aircraft (79 voli)', 'Carrier (69 voli)']"
COS,4,805,-3.64,-8.82,96,32.03,29.56,51,132.73,131.88,"['Late Aircraft (79 voli)', 'NAS (74 voli)', 'Carrier (73 voli)']"
COS,5,793,-2.7,-8.93,139,32.19,28.78,104,154.64,154.25,"['Late Aircraft (123 voli)', 'Carrier (116 voli)', 'NAS (111 voli)']"
COS,6,926,-3.23,-7.56,145,30.89,26.76,75,129.27,128.75,"['Late Aircraft (122 voli)', 'Carrier (121 voli)', 'NAS (104 voli)']"
COS,7,922,-2.89,-8.0,180,30.52,26.5,91,158.02,156.58,"['Late Aircraft (157 voli)', 'Carrier (143 voli)', 'NAS (115 voli)']"
COS,8,882,-3.89,-9.42,123,32.48,26.96,106,150.78,142.14,"['Late Aircraft (118 voli)', 'Carrier (112 voli)', 'NAS (88 voli)']"
COS,9,879,-4.1,-9.71,112,32.13,23.18,50,186.68,181.32,"['Carrier (73 voli)', 'Late Aircraft (63 voli)', 'NAS (56 voli)']"
COS,10,974,-4.02,-10.29,87,31.32,23.13,56,142.59,133.98,"['Carrier (77 voli)', 'Late Aircraft (50 voli)', 'NAS (46 voli)']"
COS,11,847,-3.66,-7.19,78,33.55,32.22,53,131.02,131.13,"['NAS (111 voli)', 'Carrier (95 voli)', 'Late Aircraft (62 voli)']"
COS,12,822,-4.1,-11.68,119,30.17,22.36,51,157.76,156.76,"['Late Aircraft (81 voli)', 'Carrier (77 voli)', 'NAS (44 voli)']"
COU,1,76,-3.18,-7.14,12,29.5,31.92,17,151.18,149.94,"['Weather (32 voli)', 'NAS (23 voli)', 'Late Aircraft (12 voli)']"
COU,2,107,-4.28,-9.07,12,22.42,13.5,4,106.25,102.5,"['NAS (10 voli)', 'Late Aircraft (7 voli)', 'Carrier (5 voli)']"
COU,3,120,-4.26,-7.93,15,31.07,26.53,9,98.22,106.56,"['NAS (14 voli)', 'Late Aircraft (10 voli)', 'Weather (9 voli)']"
COU,4,104,-4.04,-4.31,11,38.36,38.36,6,102.17,115.5,"['NAS (15 voli)', 'Late Aircraft (12 voli)', 'Weather (9 voli)']"
COU,5,104,-2.9,0.7,21,30.0,42.81,19,138.84,144.53,"['NAS (36 voli)', 'Late Aircraft (30 voli)', 'Carrier (27 voli)']"
COU,6,103,-3.4,-9.0,31,29.77,23.39,27,102.41,97.7,"['Late Aircraft (39 voli)', 'Carrier (25 voli)', 'NAS (21 voli)']"
COU,7,128,-3.22,-2.88,30,33.47,29.97,23,120.17,121.04,"['Late Aircraft (46 voli)', 'NAS (28 voli)', 'Carrier (21 voli)']"
COU,8,145,-5.1,-7.71,23,28.39,21.61,6,250.5,246.0,"['Carrier (19 voli)', 'NAS (15 voli)', 'Late Aircraft (14 voli)']"
COU,9,107,-3.81,-7.19,17,31.88,22.88,6,156.83,152.67,"['NAS (15 voli)', 'Carrier (14 voli)', 'Late Aircraft (14 voli)']"
COU,10,141,-4.52,-11.55,16,29.25,20.69,6,126.33,114.17,"['Carrier (13 voli)', 'NAS (10 voli)', 'Late Aircraft (6 voli)']"
COU,11,99,-2.21,-5.95,23,29.04,36.0,8,218.88,213.38,"['NAS (19 voli)', 'Carrier (13 voli)', 'Weather (12 voli)']"
COU,12,90,-1.12,-5.23,26,30.92,34.04,21,229.71,229.0,"['Carrier (29 voli)', 'NAS (24 voli)', 'Late Aircraft (18 voli)']"
CPR,1,55,-4.87,-8.4,2,23.0,7.0,2,146.5,131.5,"['Carrier (4 voli)', 'Late Aircraft (1 voli)', 'NAS (1 voli)']"
CPR,2,22,-3.82,-15.09,0,NULL,NULL,0,NULL,NULL,"[]"
CPR,3,27,-2.96,-13.11,3,27.0,17.67,0,NULL,NULL,"['Carrier (2 voli)', 'NAS (1 voli)']"
CPR,4,30,-2.83,-16.2,0,NULL,NULL,0,NULL,NULL,"[]"
CPR,5,76,-5.13,-12.82,6,26.0,11.17,6,224.0,206.5,"['Carrier (4 voli)', 'NAS (4 voli)', 'Weather (4 voli)']"
CPR,6,145,-3.72,-10.81,38,28.95,18.45,17,159.06,152.47,"['Carrier (23 voli)', 'NAS (17 voli)', 'Late Aircraft (16 voli)']"
CPR,7,195,-5.4,-13.27,17,36.47,22.65,13,157.31,145.23,"['Carrier (19 voli)', 'Late Aircraft (9 voli)', 'NAS (7 voli)']"
CPR,8,180,-3.98,-11.79,26,29.96,17.0,21,142.81,137.33,"['Carrier (18 voli)', 'NAS (14 voli)', 'Late Aircraft (11 voli)']"
CPR,9,178,-5.97,-14.33,11,28.64,21.09,10,128.7,112.5,"['Carrier (13 voli)', 'Late Aircraft (5 voli)', 'NAS (5 voli)']"
CPR,10,162,-5.8,-11.48,19,35.95,30.37,7,250.43,253.43,"['Carrier (24 voli)', 'NAS (9 voli)', 'Late Aircraft (4 voli)']"
CPR,11,151,-5.98,-8.31,13,37.08,35.77,13,134.38,132.85,"['Carrier (20 voli)', 'NAS (16 voli)', 'Late Aircraft (13 voli)']"
CPR,12,151,-6.14,-11.27,11,31.0,13.18,5,182.0,180.0,"['Carrier (16 voli)', 'NAS (6 voli)', 'Late Aircraft (3 voli)']"
CRP,1,250,-5.24,-8.55,27,29.0,32.41,33,141.3,151.06,"['Late Aircraft (46 voli)', 'NAS (41 voli)', 'Weather (18 voli)']"
CRP,2,286,-6.4,-8.03,23,31.57,28.3,4,128.75,119.25,"['NAS (18 voli)', 'Late Aircraft (11 voli)', 'Carrier (10 voli)']"
CRP,3,278,-5.66,-9.46,32,33.0,27.78,14,156.43,160.93,"['Late Aircraft (29 voli)', 'NAS (20 voli)', 'Carrier (17 voli)']"
CRP,4,267,-4.5,-8.73,22,33.18,33.05,22,141.14,148.05,"['NAS (36 voli)', 'Late Aircraft (32 voli)', 'Carrier (11 voli)']"
CRP,5,217,-3.14,-3.23,48,33.73,33.15,48,151.42,159.55,"['NAS (76 voli)', 'Late Aircraft (72 voli)', 'Weather (37 voli)']"
CRP,6,231,-3.85,-5.91,50,32.88,29.54,27,154.37,158.11,"['Late Aircraft (50 voli)', 'NAS (38 voli)', 'Carrier (27 voli)']"
CRP,7,278,-3.49,-4.83,46,31.35,30.17,32,124.06,134.42,"['Late Aircraft (67 voli)', 'NAS (52 voli)', 'Weather (30 voli)']"
CRP,8,293,-4.79,-6.07,15,34.07,30.33,10,157.9,156.2,"['NAS (23 voli)', 'Late Aircraft (15 voli)', 'Carrier (14 voli)']"
CRP,9,278,-5.17,-7.05,19,28.05,24.05,7,210.71,210.43,"['NAS (27 voli)', 'Late Aircraft (16 voli)', 'Carrier (8 voli)']"
CRP,10,296,-4.92,-9.28,21,30.19,23.62,7,96.29,89.71,"['NAS (18 voli)', 'Late Aircraft (13 voli)', 'Carrier (13 voli)']"
CRP,11,289,-4.81,-9.4,27,32.63,28.42,11,170.0,170.82,"['Weather (17 voli)', 'Carrier (16 voli)', 'Late Aircraft (15 voli)']"
CRP,12,234,-3.39,-7.84,28,33.32,29.04,27,185.44,191.74,"['NAS (31 voli)', 'Late Aircraft (27 voli)', 'Carrier (23 voli)']"
CRW,1,156,-3.96,-4.22,35,31.0,28.88,46,218.91,223.28,"['NAS (53 voli)', 'Carrier (45 voli)', 'Weather (34 voli)']"
CRW,2,196,-4.83,-8.96,20,23.6,18.05,22,223.82,212.27,"['Carrier (35 voli)', 'NAS (16 voli)', 'Late Aircraft (9 voli)']"
CRW,3,206,-4.92,-9.99,23,28.17,23.35,16,188.06,180.0,"['NAS (24 voli)', 'Carrier (22 voli)', 'Late Aircraft (22 voli)']"
CRW,4,206,-4.33,-7.02,36,32.47,25.09,17,159.53,151.88,"['Carrier (41 voli)', 'NAS (27 voli)', 'Late Aircraft (24 voli)']"
CRW,5,206,-3.99,-8.08,43,35.26,32.07,32,205.19,211.13,"['NAS (41 voli)', 'Carrier (32 voli)', 'Late Aircraft (28 voli)']"
CRW,6,228,-4.61,-10.85,21,32.9,27.05,35,207.51,199.26,"['Carrier (40 voli)', 'NAS (20 voli)', 'Late Aircraft (16 voli)']"
CRW,7,182,-4.38,-9.15,41,34.27,34.78,56,185.39,180.96,"['Carrier (62 voli)', 'NAS (38 voli)', 'Late Aircraft (32 voli)']"
CRW,8,205,-4.57,-7.08,46,31.59,26.8,33,134.67,132.06,"['Carrier (49 voli)', 'NAS (42 voli)', 'Late Aircraft (28 voli)']"
CRW,9,221,-6.23,-11.86,25,32.16,28.4,38,182.76,181.05,"['Carrier (34 voli)', 'Late Aircraft (26 voli)', 'NAS (19 voli)']"
CRW,10,272,-6.22,-7.95,26,30.5,23.31,18,145.89,133.0,"['NAS (36 voli)', 'Carrier (29 voli)', 'Late Aircraft (22 voli)']"
CRW,11,223,-5.37,-8.85,40,31.35,23.53,14,187.0,180.79,"['Carrier (27 voli)', 'NAS (24 voli)', 'Late Aircraft (21 voli)']"
CRW,12,169,-3.54,-8.38,31,28.97,21.58,38,129.66,124.3,"['Carrier (45 voli)', 'NAS (29 voli)', 'Late Aircraft (27 voli)']"
CSG,1,59,-2.36,-3.27,7,37.43,36.43,14,211.5,211.29,"['Carrier (22 voli)', 'NAS (14 voli)', 'Weather (5 voli)']"
CSG,2,67,-3.24,-6.45,4,31.75,26.25,7,184.57,177.0,"['Carrier (11 voli)', 'NAS (3 voli)', 'Weather (3 voli)']"
CSG,3,78,-3.42,-9.08,6,25.33,21.0,3,103.33,99.33,"['Carrier (9 voli)', 'NAS (5 voli)', 'Late Aircraft (2 voli)']"
CSG,4,74,-3.69,-11.91,4,34.75,30.75,6,157.17,156.33,"['Carrier (9 voli)', 'NAS (3 voli)']"
CSG,5,65,-3.09,-11.28,10,38.4,31.4,12,136.92,135.83,"['Carrier (14 voli)', 'NAS (8 voli)', 'Weather (8 voli)']"
CSG,6,67,-3.78,-7.66,9,30.56,24.89,6,113.83,111.33,"['Carrier (10 voli)', 'NAS (7 voli)', 'Late Aircraft (5 voli)']"
CSG,7,58,-3.55,-6.72,7,32.43,32.0,13,138.77,135.69,"['Late Aircraft (15 voli)', 'Carrier (12 voli)', 'NAS (8 voli)']"
CSG,8,67,-5.63,-12.0,8,35.0,29.63,5,130.8,133.6,"['NAS (9 voli)', 'Carrier (8 voli)', 'Late Aircraft (6 voli)']"
CSG,9,69,-4.61,-11.72,4,25.0,23.0,4,135.25,126.75,"['Carrier (6 voli)', 'NAS (5 voli)', 'Late Aircraft (5 voli)']"
CSG,10,77,-4.84,-12.55,4,26.25,14.5,3,141.0,131.0,"['Carrier (5 voli)', 'Late Aircraft (4 voli)', 'NAS (2 voli)']"
CSG,11,71,-5.46,-10.07,5,42.0,41.4,4,489.0,498.75,"['Late Aircraft (8 voli)', 'Carrier (7 voli)', 'NAS (6 voli)']"
CSG,12,65,-3.46,-10.45,4,32.0,26.75,4,106.0,109.0,"['Late Aircraft (7 voli)', 'NAS (5 voli)', 'Carrier (2 voli)']"
CVG,1,2283,-3.58,-6.93,305,32.32,27.69,224,160.08,165.29,"['NAS (384 voli)', 'Carrier (276 voli)', 'Late Aircraft (251 voli)']"
CVG,2,2432,-4.09,-10.2,225,28.9,21.65,105,132.05,128.47,"['NAS (214 voli)', 'Carrier (145 voli)', 'Late Aircraft (125 voli)']"
CVG,3,2861,-3.92,-9.59,329,31.98,27.18,196,145.05,142.53,"['NAS (317 voli)', 'Late Aircraft (276 voli)', 'Carrier (219 voli)']"
CVG,4,2902,-3.67,-9.33,352,32.09,25.66,197,159.5,157.03,"['NAS (300 voli)', 'Late Aircraft (269 voli)', 'Carrier (260 voli)']"
CVG,5,2836,-2.93,-7.24,465,31.52,27.81,301,152.72,152.48,"['NAS (466 voli)', 'Late Aircraft (397 voli)', 'Carrier (368 voli)']"
CVG,6,2804,-2.95,-7.4,442,32.81,28.59,285,165.39,163.79,"['NAS (412 voli)', 'Carrier (394 voli)', 'Late Aircraft (362 voli)']"
CVG,7,2605,-3.13,-6.46,507,32.72,30.56,435,162.73,160.94,"['Carrier (631 voli)', 'NAS (536 voli)', 'Late Aircraft (508 voli)']"
CVG,8,2722,-3.91,-8.13,408,32.52,31.74,307,143.39,142.88,"['NAS (450 voli)', 'Carrier (392 voli)', 'Late Aircraft (374 voli)']"
CVG,9,2829,-4.02,-7.87,280,32.43,28.41,151,151.97,150.74,"['NAS (290 voli)', 'Carrier (241 voli)', 'Late Aircraft (223 voli)']"
CVG,10,3095,-4.25,-9.69,232,30.18,25.2,126,142.9,138.36,"['Carrier (216 voli)', 'NAS (191 voli)', 'Late Aircraft (170 voli)']"
CVG,11,2716,-4.48,-9.66,231,30.65,26.87,145,130.68,130.63,"['NAS (274 voli)', 'Carrier (234 voli)', 'Late Aircraft (163 voli)']"
CVG,12,2458,-2.58,-7.62,413,31.29,25.51,213,160.58,156.93,"['NAS (358 voli)', 'Carrier (332 voli)', 'Late Aircraft (279 voli)']"
CWA,1,49,-5.12,-13.82,0,NULL,NULL,6,175.67,160.83,"['Late Aircraft (5 voli)', 'Carrier (2 voli)', 'Weather (2 voli)']"
CWA,2,45,-6.24,-18.73,3,44.0,41.33,1,157.0,181.0,"['NAS (2 voli)', 'Late Aircraft (1 voli)', 'Carrier (1 voli)']"
CWA,3,49,-4.76,-14.8,0,NULL,NULL,3,211.33,203.0,"['Carrier (3 voli)', 'Late Aircraft (3 voli)', 'NAS (1 voli)']"
CWA,4,56,-6.93,-16.55,2,36.0,17.5,0,NULL,NULL,"['Carrier (1 voli)', 'NAS (1 voli)']"
CWA,5,59,-5.44,-11.17,2,37.0,41.0,1,91.0,109.0,"['NAS (5 voli)', 'Weather (2 voli)', 'Late Aircraft (1 voli)']"
CWA,6,48,-4.85,2.35,5,26.0,35.0,7,118.14,123.29,"['NAS (17 voli)', 'Late Aircraft (10 voli)', 'Carrier (3 voli)']"
CWA,7,55,-4.27,-0.98,3,40.33,39.0,3,127.0,116.67,"['Carrier (5 voli)', 'NAS (4 voli)', 'Late Aircraft (3 voli)']"
CWA,8,51,-5.55,-1.73,7,27.29,20.0,3,162.67,153.0,"['NAS (7 voli)', 'Late Aircraft (6 voli)', 'Carrier (4 voli)']"
CWA,9,54,-4.7,-9.59,1,17.0,12.0,1,201.0,186.0,"['NAS (2 voli)', 'Carrier (1 voli)', 'Late Aircraft (1 voli)']"
CWA,10,54,-6.91,-18.44,6,28.17,17.17,1,91.0,70.0,"['Carrier (3 voli)', 'Late Aircraft (2 voli)', 'NAS (1 voli)']"
CWA,11,52,-6.67,-14.88,2,33.5,19.5,1,155.0,126.0,"['Carrier (3 voli)', 'NAS (2 voli)', 'Late Aircraft (1 voli)']"
CWA,12,36,-4.78,-13.58,7,28.29,30.29,7,166.86,150.86,"['Late Aircraft (10 voli)', 'Carrier (8 voli)', 'NAS (6 voli)']"
CYS,1,28,-6.64,-22.36,5,30.2,5.0,2,170.0,149.5,"['Weather (4 voli)', 'Carrier (2 voli)', 'Late Aircraft (1 voli)']"
CYS,2,32,-5.28,-19.16,2,32.5,31.5,5,158.2,165.2,"['NAS (4 voli)', 'Weather (4 voli)', 'Late Aircraft (2 voli)']"
CYS,3,50,-6.82,-15.92,0,NULL,NULL,2,292.5,287.0,"['Weather (4 voli)', 'NAS (3 voli)', 'Carrier (2 voli)']"
CYS,4,48,-6.1,-8.21,4,30.25,32.5,3,341.0,359.67,"['NAS (7 voli)', 'Weather (5 voli)', 'Late Aircraft (2 voli)']"
CYS,5,50,-6.4,-11.0,3,32.33,27.0,4,180.75,172.75,"['NAS (4 voli)', 'Carrier (2 voli)', 'Weather (2 voli)']"
CYS,6,43,-5.16,-19.93,3,25.67,23.0,3,512.0,501.0,"['Carrier (4 voli)', 'Late Aircraft (1 voli)', 'NAS (1 voli)']"
CYS,7,47,-6.43,-17.83,1,27.0,9.0,5,168.2,155.8,"['Carrier (2 voli)', 'Late Aircraft (2 voli)', 'Weather (1 voli)']"
CYS,8,44,-6.14,-14.84,1,30.0,15.0,5,187.0,186.6,"['Late Aircraft (5 voli)', 'NAS (3 voli)', 'Weather (1 voli)']"
CYS,9,49,-6.9,-14.27,2,27.0,31.5,5,166.2,159.4,"['Late Aircraft (5 voli)', 'NAS (3 voli)', 'Carrier (2 voli)']"
CYS,10,52,-7.25,-15.52,1,37.0,48.0,4,135.25,128.25,"['Carrier (3 voli)', 'Late Aircraft (2 voli)', 'NAS (2 voli)']"
CYS,11,46,-5.98,-9.87,3,38.33,36.67,1,140.0,130.0,"['Carrier (4 voli)', 'Weather (4 voli)', 'NAS (3 voli)']"
CYS,12,54,-7.26,-12.91,1,26.0,7.0,1,284.0,281.0,"['NAS (1 voli)', 'Carrier (1 voli)', 'Late Aircraft (1 voli)']"
DAB,1,170,-3.36,-11.8,13,32.15,23.69,15,213.6,204.4,"['Late Aircraft (17 voli)', 'Carrier (14 voli)', 'NAS (6 voli)']"
DAB,2,196,-4.91,-11.02,21,31.05,21.9,9,167.0,157.56,"['Carrier (13 voli)', 'Late Aircraft (13 voli)', 'NAS (5 voli)']"
DAB,3,217,-4.22,-7.87,25,36.48,27.08,14,131.5,134.71,"['Late Aircraft (27 voli)', 'Carrier (13 voli)', 'NAS (13 voli)']"
DAB,4,218,-5.18,-9.58,13,31.0,26.15,13,296.23,287.23,"['Late Aircraft (19 voli)', 'Carrier (12 voli)', 'NAS (10 voli)']"
DAB,5,199,-3.65,-7.31,38,29.63,28.71,31,126.39,124.97,"['Late Aircraft (44 voli)', 'NAS (32 voli)', 'Carrier (30 voli)']"
DAB,6,207,-4.86,-12.41,18,34.22,29.0,12,135.33,126.75,"['Late Aircraft (18 voli)', 'Carrier (13 voli)', 'Weather (7 voli)']"
DAB,7,168,-5.37,-9.35,34,35.65,36.82,29,193.97,198.28,"['Late Aircraft (47 voli)', 'NAS (33 voli)', 'Carrier (25 voli)']"
DAB,8,196,-5.3,-12.33,17,37.88,29.47,17,147.18,144.88,"['Late Aircraft (25 voli)', 'Weather (19 voli)', 'NAS (16 voli)']"
DAB,9,184,-6.09,-12.93,21,31.9,25.76,14,145.07,133.5,"['Late Aircraft (22 voli)', 'Carrier (13 voli)', 'Weather (8 voli)']"
DAB,10,203,-7.68,-13.84,6,31.0,18.83,6,128.0,111.83,"['Weather (19 voli)', 'Late Aircraft (7 voli)', 'Carrier (6 voli)']"
DAB,11,193,-6.82,-12.89,11,30.09,22.18,4,134.0,131.5,"['Late Aircraft (9 voli)', 'NAS (7 voli)', 'Carrier (2 voli)']"
DAB,12,193,-5.21,-10.96,26,33.96,26.88,15,161.27,154.47,"['Carrier (29 voli)', 'Late Aircraft (24 voli)', 'NAS (12 voli)']"
DAL,1,4204,0.14,-7.11,1237,30.72,24.41,339,113.25,110.42,"['Late Aircraft (963 voli)', 'Carrier (915 voli)', 'NAS (562 voli)']"
DAL,2,4573,-0.62,-6.8,776,28.86,22.57,150,103.15,96.84,"['Carrier (535 voli)', 'Late Aircraft (482 voli)', 'NAS (396 voli)']"
DAL,3,4552,-0.13,-7.41,1223,30.24,24.96,413,110.72,106.4,"['Late Aircraft (988 voli)', 'Carrier (798 voli)', 'NAS (613 voli)']"
DAL,4,4393,0.21,-6.88,1102,30.3,25.01,497,136.53,133.63,"['Late Aircraft (1009 voli)', 'Carrier (819 voli)', 'NAS (585 voli)']"
DAL,5,3707,1.24,-3.55,1471,31.71,28.46,818,137.84,135.59,"['Late Aircraft (1583 voli)', 'Carrier (1338 voli)', 'NAS (931 voli)']"
DAL,6,4241,0.89,-3.97,1426,30.56,25.37,567,119.22,115.36,"['Late Aircraft (1258 voli)', 'Carrier (1167 voli)', 'NAS (684 voli)']"
DAL,7,4203,0.76,-5.21,1584,30.28,24.92,580,111.7,107.93,"['Late Aircraft (1396 voli)', 'Carrier (1239 voli)', 'NAS (636 voli)']"
DAL,8,4592,-0.77,-7.04,968,30.7,24.68,293,109.5,105.22,"['Late Aircraft (758 voli)', 'Carrier (659 voli)', 'NAS (433 voli)']"
DAL,9,4596,-0.84,-5.36,798,29.63,24.58,179,96.06,89.79,"['Late Aircraft (628 voli)', 'Carrier (558 voli)', 'NAS (489 voli)']"
DAL,10,5099,-0.76,-6.08,835,27.94,23.12,161,99.43,93.21,"['Late Aircraft (590 voli)', 'Carrier (583 voli)', 'NAS (428 voli)']"
DAL,11,4782,-0.88,-7.21,903,29.28,24.87,222,134.82,130.73,"['Late Aircraft (674 voli)', 'Carrier (606 voli)', 'NAS (439 voli)']"
DAL,12,4397,0.07,-6.54,1121,30.49,25.38,646,150.73,148.13,"['Late Aircraft (1175 voli)', 'Carrier (942 voli)', 'NAS (647 voli)']"
DAY,1,431,-5.49,-7.6,38,35.95,35.37,61,143.18,142.21,"['NAS (72 voli)', 'Late Aircraft (61 voli)', 'Carrier (51 voli)']"
